taxid,name,rank
"1486422","Listeria phage List-36","genome"
"2948786","Klumppvirus","genus"
"2560358","Klumppvirus A9","species"
"857312","Brochothrix phage A9","genome"
"2842881","Mooreparkvirus","genus"
"632112","Mooreparkvirus Lb3381","species"
"2892342","Lactobacillus phage Lb338-1","genome"
"2843016","Salchichonvirus","genus"
"298338","Salchichonvirus LP65","species"
"2892344","Lactobacillus phage LP65","genome"
"1857845","Okubovirus","genus"
"10685","Okubovirus SPO1","species"
"2884427","Bacillus phage SPO1","genome"
"1986015","Okubovirus camphawk","species"
"1406783","Bacillus phage CampHawk","genome"
"1918721","Siminovitchvirus","genus"
"1918722","Siminovitchvirus CP51","species"
"1391188","Bacillus phage CP-51","genome"
"1918723","Siminovitchvirus JL","species"
"1296655","Bacillus phage JL","genome"
"1918724","Siminovitchvirus shanette","species"
"1296656","Bacillus phage Shanette","genome"
"941058","Bacillus phage SP-10","species"
"2732969","Baoshanvirus","genus"
"2734046","Baoshanvirus BS1","species"
"2126734","Staphylococcus phage phiSA_BS1","genome"
"2734047","Baoshanvirus BS2","species"
"2126724","Staphylococcus phage phiSA_BS2","genome"
"1857843","Kayvirus","genus"
"1924732","Kayvirus G15","species"
"760530","Staphylococcus phage G15","genome"
"292029","Kayvirus G1","species"
"1195081","Staphylococcus phage 676Z","genome"
"1195077","Staphylococcus phage A3R","genome"
"516541","Staphylococcus phage A5W","genome"
"1195078","Staphylococcus phage Fi200W","genome"
"2908166","Staphylococcus phage G1","genome"
"1610830","Staphylococcus phage IME-SA1","genome"
"1673874","Staphylococcus phage IME-SA119","genome"
"1610831","Staphylococcus phage IME-SA2","genome"
"1028375","Staphylococcus phage ISP","genome"
"1195079","Staphylococcus phage MSA6","genome"
"1195080","Staphylococcus phage P4W","genome"
"1239385","Staphylococcus phage SA5","genome"
"1195076","Staphylococcus phage Staph1N","genome"
"1262512","Staphylococcus phage Team1","genome"
"1673884","Staphylococcus phage IME-SA118","genome"
"1924729","Kayvirus JD7","species"
"1239383","Staphylococcus phage JD007","genome"
"1924733","Kayvirus MCE2014","species"
"1524910","Staphylococcus phage MCE-2014","genome"
"1924731","Kayvirus P108","species"
"1526408","Staphylococcus phage P108","genome"
"1924734","Kayvirus S253","species"
"1041526","Staphylococcus phage S25-3","genome"
"1980964","Kayvirus S254","species"
"1041527","Staphylococcus phage S25-4","genome"
"1924730","Kayvirus SA12","species"
"1450142","Staphylococcus phage phiSA12","genome"
"2560781","Kayvirus Sb1","species"
"1007127","Staphylococcus phage Sb1","genome"
"221915","Kayvirus kay","species"
"2928685","Staphylococcus phage K","genome"
"1980962","Kayvirus rodi","species"
"1572703","Staphylococcus phage phiIPLA-RODI","genome"
"307898","Staphylococcus phage 812","species"
"2732971","Sciuriunavirus","genus"
"2734053","Sciuriunavirus SscM1","species"
"1868844","Staphylococcus phage vB_SscM-1","genome"
"1980928","Sepunavirus","genus"
"1980931","Sepunavirus IPLAC1C","species"
"1572704","Staphylococcus phage phiIPLA-C1C","genome"
"1980930","Sepunavirus SEP1","species"
"1340769","Staphylococcus phage phiIBB-SEP1","genome"
"1857889","Silviavirus","genus"
"1204543","Silviavirus SA11","species"
"2927988","Staphylococcus phage SA11","genome"
"1857890","Silviavirus remus","species"
"1235659","Staphylococcus phage vB_SauM_Remus","genome"
"1235660","Staphylococcus phage vB_SauM_Romulus","genome"
"2042206","Silviavirus stau2","species"
"1200862","Staphylococcus phage Stau2","genome"
"1857846","Twortvirus","genus"
"55510","Twortvirus twort","species"
"2908167","Staphylococcus phage Twort","genome"
"2843105","Tybeckvirus","genus"
"2845142","Tybeckvirus SAC12B","species"
"2510941","Lactobacillus phage SAC12B","genome"
"2845127","Tybeckvirus tv521B","species"
"2510942","Lactobacillus phage 521B","genome"
"2843129","Watanabevirus","genus"
"2845126","Watanabevirus wv3521","species"
"2510943","Lactobacillus phage 3-521","genome"
"2560167","Lilyvirus","genus"
"2560618","Lilyvirus lily","species"
"1589751","Bacteriophage Lily","genome"
"10662","Myoviridae","family"
"1984773","Abouovirus","genus"
"1984774","Abouovirus abouo","species"
"1296661","Brevibacillus phage Abouo","genome"
"1984775","Abouovirus davies","species"
"1296662","Brevibacillus phage Davies","genome"
"2733086","Acionnavirus","genus"
"2734078","Acionnavirus monteraybay","species"
"1340812","Synechococcus phage S-MbCM100","genome"
"1984776","Agricanvirus","genus"
"1984778","Agricanvirus Ea3570","species"
"1429768","Erwinia phage Ea35-70","genome"
"1984777","Agricanvirus deimos","species"
"1815986","Erwinia phage vB_EamM_Deimos-Minion","genome"
"2560433","Agricanvirus desertfox","species"
"2060127","Erwinia phage vB_EamM_Desertfox","genome"
"1984779","Agricanvirus ray","species"
"1815987","Erwinia phage vB_EamM_RAY","genome"
"1984780","Agricanvirus simmy50","species"
"1815988","Erwinia phage vB_EamM_Simmy50","genome"
"1984781","Agricanvirus specialG","species"
"1815989","Erwinia phage vB_EamM_Special G","genome"
"2733087","Ahtivirus","genus"
"2734079","Ahtivirus sagseatwo","species"
"445683","Synechococcus phage S-ShM2","genome"
"2560086","Alcyoneusvirus","genus"
"2560541","Alcyoneusvirus K641","species"
"1439894","Klebsiella phage K64-1","genome"
"2560545","Alcyoneusvirus RaK2","species"
"1147094","Klebsiella phage vB_KleM_RaK2","genome"
"2733088","Alexandravirus","genus"
"2734080","Alexandravirus AD1","species"
"2283029","Dickeya phage vB_DsoM_AD1","genome"
"2734081","Alexandravirus alexandra","species"
"2201424","Erwinia phage vB_EamM_Alexandra","genome"
"2869543","Erwinia phage pEa_SNUABM_1","species"
"2869544","Erwinia phage pEa_SNUABM_16","species"
"2869545","Erwinia phage pEa_SNUABM_17","species"
"2869547","Erwinia phage pEa_SNUABM_2","species"
"2869549","Erwinia phage pEa_SNUABM_22","species"
"2869552","Erwinia phage pEa_SNUABM_3","species"
"2869553","Erwinia phage pEa_SNUABM_30","species"
"2869555","Erwinia phage pEa_SNUABM_32","species"
"2869556","Erwinia phage pEa_SNUABM_33","species"
"2869557","Erwinia phage pEa_SNUABM_35","species"
"2733089","Anamdongvirus","genus"
"2734082","Anamdongvirus LBR48","species"
"755164","Lactobacillus phage LBR48","genome"
"2733090","Anaposvirus","genus"
"2734083","Anaposvirus socalone","species"
"754037","Synechococcus phage S-CAM1","genome"
"2733091","Aokuangvirus","genus"
"2734084","Aokuangvirus SCBWM1","species"
"2053653","Synechococcus phage S-CBWM1","genome"
"2560094","Asteriusvirus","genus"
"2560463","Asteriusvirus PBECO4","species"
"1273738","Escherichia phage PBECO4","genome"
"2560436","Asteriusvirus av121Q","species"
"1555202","Escherichia phage 121Q","genome"
"2733092","Atlauavirus","genus"
"2734085","Atlauavirus tusconc8","species"
"1493511","Synechococcus phage ACG-2014f","genome"
"2733093","Aurunvirus","genus"
"2734088","Aurunvirus STIM5","species"
"1137745","Cyanophage S-TIM5","genome"
"2843353","Ayohtrevirus","genus"
"2843722","Ayohtrevirus abba","species"
"2713256","Arthrobacter phage Abba","genome"
"2733094","Baikalvirus","genus"
"2734089","Baikalvirus PaBG","species"
"1335230","Pseudomonas phage PaBG","genome"
"2843355","Bakolyvirus","genus"
"2846039","Bakolyvirus bakoly","species"
"2759709","Ralstonia phage Bakoly","genome"
"2846051","Bakolyvirus simangalove","species"
"2759711","Ralstonia phage Adzire","genome"
"2759710","Ralstonia phage Simangalove","genome"
"2733095","Barbavirus","genus"
"2734090","Barbavirus barba18A","species"
"2565657","Rheinheimera phage vB_RspM_Barba18A","genome"
"2734091","Barbavirus barba19A","species"
"2565658","Rheinheimera phage vB_RspM_Barba19A","genome"
"2734092","Barbavirus barba21A","species"
"2849598","Rheinheimera phage Barba21A","genome"
"2734093","Barbavirus barba5S","species"
"2849599","Rheinheimera phage Barba5S","genome"
"2734094","Barbavirus barba8S","species"
"2849600","Rheinheimera phage Barba8S","genome"
"2843356","Bcepfunavirus","genus"
"417280","Bcepfunavirus bcepF1","species"
"2886897","Burkholderia phage BcepF1","genome"
"1198139","Bcepmuvirus","genus"
"431894","Bcepmuvirus E255","species"
"2883942","Burkholderia phage phiE255","genome"
"264729","Bcepmuvirus bcepMu","species"
"2881392","Burkholderia phage BcepMu","genome"
"2843358","Becedseptimavirus","genus"
"2843753","Becedseptimavirus BCD7","species"
"1136534","Bacillus phage BCD7","genome"
"2733096","Bellamyvirus","genus"
"2734095","Bellamyvirus bellamy","species"
"2023996","Synechococcus phage Bellamy","genome"
"2560099","Bendigovirus","genus"
"2560495","Bendigovirus GMA6","species"
"1647285","Gordonia phage GMA6","genome"
"1912143","Biquartavirus","genus"
"115987","Biquartavirus 44RR2","species"
"321023","Aeromonas phage 31","genome"
"2907963","Aeromonas phage 44RR2.8t","genome"
"680114","Bixzunavirus","genus"
"2006134","Bixzunavirus Bxz1","species"
"1327938","Mycobacterium phage ArcherS7","genome"
"1340712","Mycobacterium phage Breeniome","genome"
"205877","Mycobacterium phage Bxz1","genome"
"546803","Mycobacterium phage Cali","genome"
"373404","Mycobacterium phage Catera","genome"
"663554","Mycobacterium phage ET08","genome"
"1327936","Mycobacterium phage Gizmo","genome"
"1074307","Mycobacterium phage LinStu","genome"
"2686471","Mycobacterium phage Mangeria","genome"
"1088865","Mycobacterium phage MoMoMixon","genome"
"1079895","Mycobacterium phage Pleione","genome"
"546806","Mycobacterium phage Rizal","genome"
"546807","Mycobacterium phage ScottMcG","genome"
"546808","Mycobacterium phage Spud","genome"
"2006133","Bixzunavirus alice","species"
"1034128","Mycobacterium phage Alice","genome"
"2955500","Bixzunavirus astraea","species"
"1327762","Mycobacterium phage Astraea","genome"
"2006135","Bixzunavirus dandelion","species"
"1074305","Mycobacterium phage Dandelion","genome"
"2006136","Bixzunavirus hyro","species"
"1698710","Mycobacterium phage HyRo","genome"
"2560606","Bixzunavirus lukilu","species"
"1913044","Mycobacterium phage Lukilu","genome"
"2006138","Bixzunavirus nappy","species"
"1088866","Mycobacterium phage Nappy","genome"
"2006139","Bixzunavirus sebata","species"
"1052672","Mycobacterium phage Sebata","genome"
"2955501","Bixzunavirus bigswole","species"
"2041521","Mycobacterium phage Bigswole","genome"
"2955502","Bixzunavirus cane17","species"
"2301548","Mycobacterium phage Cane17","genome"
"2955503","Bixzunavirus charlieB","species"
"2301609","Mycobacterium phage CharlieB","genome"
"2955505","Bixzunavirus noodletree","species"
"2502470","Mycobacterium phage NoodleTree","genome"
"2955506","Bixzunavirus qbert","species"
"2502469","Mycobacterium phage QBert","genome"
"2762409","Mycobacterium phage Quasimodo","species"
"2955508","Bixzunavirus sauce","species"
"2419614","Mycobacterium phage Sauce","genome"
"2955509","Bixzunavirus tonenili","species"
"1891703","Mycobacterium phage Tonenili","genome"
"2843361","Borockvirus","genus"
"2846393","Borockvirus brock","species"
"1913591","Streptomyces phage BRock","genome"
"2733097","Brigitvirus","genus"
"2734096","Brigitvirus brigit","species"
"2070181","Faecalibacterium phage FP_Brigit","genome"
"2733098","Brizovirus","genus"
"2734097","Brizovirus syn33","species"
"1278402","Cyanophage S-RIM12","genome"
"444878","Prochlorococcus phage Syn33","genome"
"2560108","Brunovirus","genus"
"2560731","Brunovirus SEN34","species"
"1647463","Salmonella phage SEN34","genome"
"2560109","Busanvirus","genus"
"2560261","Busanvirus ACP17","species"
"2010329","Acidovorax phage ACP17","genome"
"2733099","Carpasinavirus","genus"
"2182344","Carpasinavirus XcP1","species"
"2734101","Carpasinavirus carpasina","species"
"2163636","Xanthomonas phage Carpasina","genome"
"2560113","Chakrabartyvirus","genus"
"2560689","Chakrabartyvirus pf16","species"
"1815630","Pseudomonas phage pf16","genome"
"2733100","Charybdisvirus","genus"
"2734102","Charybdisvirus scam3","species"
"1883366","Synechococcus phage S-CAM3","genome"
"1980922","Chiangmaivirus","genus"
"1980926","Chiangmaivirus RSF1","species"
"1689679","Ralstonia phage RSF1","genome"
"1980925","Chiangmaivirus RSL2","species"
"1585840","Ralstonia phage RSL2","genome"
"2843367","Colneyvirus","genus"
"2843975","Colneyvirus CD505","species"
"1582154","Clostridium phage phiCD505","genome"
"2843966","Colneyvirus CDKM15","species"
"1868595","Clostridium phage CDKM15","genome"
"2843967","Colneyvirus CDKM9","species"
"1868594","Clostridium phage CDKM9","genome"
"2843982","Colneyvirus MMP02","species"
"1204534","Clostridium phage phiMMP02","genome"
"2733101","Cymopoleiavirus","genus"
"2734103","Cymopoleiavirus swam2","species"
"1815522","Synechococcus phage S-WAM2","genome"
"2733102","Derbicusvirus","genus"
"2734104","Derbicusvirus derbicus","species"
"2530027","Erwinia phage Derbicus","genome"
"1883372","Erwinia phage vB_EamM_EarlPhillipIV","genome"
"1195085","Cronobacter phage CR5","species"
"1883377","Erwinia phage vB_EamM_Phobos","species"
"2843374","Dibbivirus","genus"
"2845757","Dibbivirus AAM37","species"
"2588093","Pantoea phage vB_PagM_AAM37","genome"
"2846671","Dibbivirus DIBBI","species"
"1129194","Xanthomonas phage vB_XveM_DIBBI","genome"
"2845759","Dibbivirus PSKM","species"
"2588094","Pantoea phage vB_PagM_PSKM","genome"
"2843376","Donellivirus","genus"
"1084719","Donellivirus gee","species"
"2884420","Bacillus phage G","genome"
"2843378","Elmenteitavirus","genus"
"2843749","Elmenteitavirus ev125","species"
"2419618","Bacillus phage vB_BboS-125","genome"
"1984786","Elvirus","genus"
"1984787","Elvirus EL","species"
"273133","Pseudomonas phage EL","genome"
"1980937","Emdodecavirus","genus"
"1980946","Emdodecavirus M12","species"
"1357423","Sinorhizobium phage phiM12","genome"
"1980945","Emdodecavirus M7","species"
"1647403","Sinorhizobium phage phiM7","genome"
"1980947","Emdodecavirus N3","species"
"1647405","Sinorhizobium phage phiN3","genome"
"2842588","Ceceduovirus","genus"
"2843651","Ceceduovirus assw","species"
"2026113","Aeromonas phage AS-sw","genome"
"2843652","Ceceduovirus aszj","species"
"2024208","Aeromonas phage AS-zj","genome"
"2843653","Ceceduovirus cc2","species"
"1204516","Aeromonas phage CC2","genome"
"2842766","Ishigurovirus","genus"
"260149","Ishigurovirus osborne","species"
"2919549","Aeromonas phage 65","genome"
"2560128","Eneladusvirus","genus"
"2560751","Eneladusvirus BF","species"
"1962671","Serratia phage BF","genome"
"2560849","Eneladusvirus Yen904","species"
"2052742","Yersinia phage fHe-Yen9-04","genome"
"2733103","Eponavirus","genus"
"2734105","Eponavirus epona","species"
"2070182","Faecalibacterium phage FP_Epona","genome"
"2169623","Erskinevirus","genus"
"2169883","Erskinevirus EaH2","species"
"1029988","Erwinia phage phiEaH2","genome"
"2169882","Erskinevirus asesino","species"
"1883370","Erwinia phage vB_EamM_Asesino","genome"
"1636617","Firehammervirus","genus"
"1006972","Campylobacter virus IBB35","species"
"2920889","Campylobacter phage vB_CcoM-IBB_35","genome"
"1190451","Firehammervirus CP21","species"
"2881391","Campylobacter phage CP21","genome"
"722417","Firehammervirus CP220","species"
"722418","Firehammervirus CPt10","species"
"1636618","Fletchervirus","genus"
"1980966","Fletchervirus CP30A","species"
"1229752","Campylobacter phage CP30A","genome"
"990550","Fletchervirus CP81","species"
"2927008","Campylobacter phage CP81","genome"
"1110702","Fletchervirus CPX","species"
"2885911","Campylobacter phage CPX","genome"
"2560370","Fletchervirus Los1","species"
"1904491","Campylobacter phage vB_CjeM_Los1","genome"
"934027","Fletchervirus NCTC12673","species"
"2885915","Campylobacter phage NCTC12673","genome"
"1541686","Campylobacter phage PC14","genome"
"2733104","Eurybiavirus","genus"
"2734106","Eurybiavirus MED4213","species"
"889956","Prochlorococcus phage MED4-213","genome"
"2734108","Eurybiavirus PHM2","species"
"445700","Prochlorococcus phage P-HM1","genome"
"445696","Prochlorococcus phage P-HM2","species"
"2560131","Ficleduovirus","genus"
"2560473","Ficleduovirus FCL2","species"
"908819","Flavobacterium phage FCL-2","genome"
"2560474","Ficleduovirus FCV1","species"
"1033977","Flavobacterium phage FCV-1","genome"
"2560133","Flaumdravirus","genus"
"2560665","Flaumdravirus KIL2","species"
"1777069","Pseudomonas phage vB_PsyM_KIL4","genome"
"2560666","Flaumdravirus KIL4","species"
"1777065","Pseudomonas phage vB_PsyM_KIL1","genome"
"2843384","Fukuivirus","genus"
"2845598","Fukuivirus MVDC","species"
"1357715","Microcystis phage MaMV-DC","genome"
"340435","Microcystis virus Ma-LMM01","species"
"2560141","Gofduovirus","genus"
"2560409","Gofduovirus GF2","species"
"1537091","Edwardsiella phage GF-2","genome"
"2955957","Gofduovirus edno5","species"
"2419942","Edwardsiella phage Edno5","genome"
