virus tax id,host tax id
91913,54444
196690,54444
1487185,33431
1045778,29058
489830,29058
1936269,29058
559170,29058
566972,29058
51313,7113
51313,29058
148363,29058
37206,29058
1128424,7113
10468,7113
260797,7100
260797,7102
328614,7113
1246651,7107
29250,7108
29250,7111
29250,7113
29250,13123
592207,46995
592207,171896
592206,1406308
164750,40125
45237,40125
1383052,63476
1367203,40089
369762,33120
63330,9402
63330,9403
63330,9606
63330,9796
63330,94117
2008762,9606
11103,9606
2008764,10042
2008765,447135
2008768,121573
2008769,447135
2008770,2603869
2008771,2603869
2008772,258867
2008773,9913
2202225,99837
10407,9598
10407,9606
621277,9606
489460,9606
2764122,9606
2847137,9606
2847138,9606
2847141,9606
1282342,9606
106820,9598
106820,9606
10408,9606
356391,9606
63746,9606
41856,9606
2847144,9606
40271,9598
356114,9606
33745,9606
33746,9606
42182,9606
1544901,9606
31647,9606
484894,9606
31649,9606
31651,9606
356466,9606
1208063,9606
1094901,9606
356426,9606
42792,9606
1094895,9606
31653,9606
1094899,9606
1094898,9606
1094900,9606
693426,9606
745709,9606
693427,9606
1208062,9606
31655,9606
438880,9606
413256,9606
413257,9606
438881,9606
467339,9606
12475,9598
12475,9606
12475,10407
879096,10116
879095,10116
509628,9606
12092,9536
12092,9539
12092,9598
12092,9606
2766976,77214
48876,40919
48876,63459
1230253,562834
1692251,6738
1692251,6744
1692251,6746
1692252,6738
1692252,6744
1692252,6746
28300,8899
1554500,9402
1554500,9534
1554500,9606
1554500,9685
1554500,9796
1554500,9913
1554500,1562770
186815,13563
942041,207833
1469905,13563
1469906,13563
1469908,207832
872291,207832
631431,745715
1387301,207832
1249677,984962
650121,139025
2030964,139025
324900,2829
97195,2829
114892,149347
1459800,183298
53181,47605
53181,229543
2569569,47605
1513278,171254
233051,47605
185955,47605
1468597,47605
2164175,183298
2653507,35703
1980428,4565
11024,56263
81583,195883
335963,4695
421010,4696
1241932,9397
333341,37186
1980915,8022
1980915,8255
1980915,61084
1980915,72011
1980915,160818
128708,51589
128710,51589
682382,9606
2282643,1
199587,65557
169696,7038
169696,65557
169696,199587
223279,65557
163655,65557
1504732,65556
944994,65557
2303390,65557
944996,65557
2021721,162997
1960046,9534
1960046,9606
2170238,197043
411854,197043
2509616,6707
943272,4200
943272,49606
435486,434023
434070,4081
434070,435489
221037,105884
1233675,4097
434066,105884
434066,180587
1198498,105884
417192,4100
417192,105884
180587,49606
435487,49606
240865,105884
434023,49606
435489,49606
240867,105884
12907,3486
104263,3486
142843,3486
12893,171251
147263,229630
12902,3659
12902,4081
1323523,47085
41764,4513
41764,4565
1774276,4513
263793,271171
397342,9606
397342,9796
397342,9913
46448,3704
46448,3719
264076,3704
1508711,249024
214439,13090
214439,1035810
1711684,4073
1332246,7160
2170112,9502
1979541,1617259
10690,727
1608047,1
1608047,44386
1608048,34622
1608048,2794277
1608049,1
1922835,1
1922836,1
1922836,771813
1922837,1
1922857,1
1922858,1
1922860,1
1922861,1
1922862,1
1922866,1
1922867,1
1922868,1
1922870,1
1922871,1
1922872,1
1922873,1
1922874,1
1922875,1
1922876,1
1922877,1
1922878,1
1922879,1
1922883,1
1922884,1
1922885,1
1922886,1
1922889,1
1922892,1
1922893,1
1922894,1
1922894,50557
1922895,1
1922895,50557
1922896,1
1922898,1
1922899,1
1922899,6340
1922900,1
1922900,6340
1922901,1
1922901,6340
1922902,1
1922902,6340
1922903,1
1922904,1
1922905,1
1922922,1
1922923,1
1922925,1
1922926,1
1922927,1
1922928,1
1922930,1
1922931,1
1922932,1
1922933,1
1922934,1
1922936,1
1922937,1
1922938,1
1922941,1
1922942,1
1922942,6340
1922943,1
1922945,1
1922947,1
1922948,1
1922948,50557
1922949,1
1922950,1
1922952,1
1922953,1
1922953,6340
1922954,1
1922954,6340
1922955,1
1922956,1
1922957,1
1922958,1
1922959,1
1922960,1
1922962,1
1922972,1
1922988,1
1922988,391893
1922989,1
1922989,391893
1922990,1
1922991,1
1922992,1
1922993,1
1922997,1
1922998,1
1922999,1
1923000,1
1923001,1
1923002,1
1923003,1
1923004,1
1923009,1
1923011,1
1923012,1
1923013,1
1923017,1
1923073,1
1923074,1
1923075,1
1923076,1
1923077,1
1923078,1
1923079,1
1923080,1
1923081,1
1923082,1
1923082,6231
1923083,1
1923088,1
1923088,61985
1923089,1
1923090,1
1923091,1
1923092,1
1923093,1
1923094,1
1923095,1
1923096,1
1923097,1
1923099,1
1923099,30989
1923100,1
1923101,1
1923101,30989
1923102,1
1923102,61985
1923104,1
1923105,1
1923106,1
1923107,1
1923108,1
1923109,1
1923110,1
1923111,1
1923112,1
1923113,1
1923114,1
1923115,1
1923116,1
1923117,1
1923117,391893
1923118,1
1923119,1
1923120,1
1923120,30989
1923121,1
1923122,1
1923123,1
1923124,1
1923125,1
1923126,1
1923127,1
1923128,1
1923129,1
1923130,1
1923131,1
1923131,30989
1923132,1
1923133,1
1923134,1
1923135,1
1923136,1
1923137,1
1923138,1
1923140,1
1923141,1
1923142,1
1923142,30989
1923143,1
1923144,1
1923145,1
1923146,1
1923146,50557
1923147,1
1923148,1
1923148,50557
1923149,1
1923150,1
1923151,1
1923152,1
1923153,1
1923153,61985
1923154,1
1923155,1
1923156,1
1923156,61985
1923157,1
1923158,1
1923159,1
1923160,1
1923161,1
1923161,50557
1923162,1
1923162,61985
1923163,1
1923163,50557
1923164,1
1923165,1
1923165,50557
1923166,1
1923167,1
1923168,1
1923169,1
1923169,50557
1923170,1
1922832,7147
1938657,1
1923185,1
1923186,1
1923186,6231
1923187,1
1923188,1
1923189,13347
1923190,6961
1923191,1
1923192,6961
1923193,1
1923194,1
1923194,6340
1923195,1
1923196,1
1923197,1
1923198,1
1923199,1
1923200,1
1923201,1
1923203,1
1923204,1
1923205,1
1923206,1
1923206,50557
1923208,1
1923209,1
1923210,1
1923210,391893
1923211,1
1923212,1
1923213,1
1923213,50557
1923214,1
1923215,1
1923216,1
1923216,30989
1923217,1
1923218,1
1923218,50557
1923219,1
1923220,1
1923221,1
1923222,1
1923223,1
1923224,1
1923225,1
1923228,1
1923229,1
1923230,1
1923231,1
1923232,1
1923233,1
1923234,1
1923235,1
1923236,1
1923237,1
1923238,1
1923239,1
1923240,1
1923241,1
1923242,1
1923243,1
1923244,1
1923245,1
1923246,1
1923247,1
1923248,1
1923249,1
1923250,1
1923252,1
1923253,1
1923254,1
1923255,1
1923256,1
1923256,50557
1923257,1
1923257,61985
1923258,1
1923258,30989
1923259,1
1923260,1
1923261,1
1923262,1
1923263,1
1923264,1
1923265,1
1923265,50557
1923266,1
1923266,61985
1923267,1
1923268,1
1923269,1
1923270,1
1923270,50557
1923271,1
1923272,1
1923272,30989
1923273,1
1923274,1
1923275,1
1923276,1
1923277,1
1923278,1
1923279,1
1923279,30989
1923280,1
1923280,30989
1923281,1
1923281,30989
1923282,1
1923282,30989
1923284,1
1923285,1
1923285,30989
1923286,1
1923287,1
1923288,1
1923289,1
1923290,1
1923291,1
1923292,1
1923293,1
1923294,1
1923294,30989
1923295,1
1923295,50557
1923296,1
1923296,30989
1923298,1
1923300,1
1923301,1
1923303,1
1923304,1
1923305,1
1923306,1
1923306,50557
1923307,1
1923308,1
1923309,1
1923309,50557
1923310,1
1923310,50557
1923313,1
1923316,1
1923316,6231
1923320,1
1923321,1
1923321,30989
1923322,1
1923322,30989
1923323,1
1923323,30989
1923324,1
1923326,1
1923327,1
1923330,1
1923331,1
1923332,1
1923333,1
1923335,1
1923336,1
1923338,1
1923340,1
1923342,1
1922833,1
1923343,1
1923343,50557
1923344,1
1923344,30989
1923345,1
1923345,30989
2021738,9606
10533,9606
1461395,9606
343463,9606
28282,9606
10521,9606
31544,9606
46922,9606
10528,9606
28278,9606
10515,9606
32608,9606
1521028,9606
46924,9606
46925,9606
46930,9606
459785,9606
260047,9606
10529,9606
10548,9606
10522,9606
46936,9606
10524,9606
46938,9606
46941,9606
218120,9606
28285,9606
107462,9606
332179,9606
651580,9606
714978,9606
880565,9606
980087,9606
10534,9606
1069441,9606
1124795,9606
1145295,9606
1094363,9606
1337398,9606
1101371,9606
1096763,9606
10519,9606
1643649,9606
326124,9606
1972755,9606
45659,9606
28275,9606
52275,9606
31545,9606
28280,9606
10298,9606
10310,9606
10335,9606
2038728,9606
1985415,9606
2169934,9606
2169935,9606
2169936,9606
2170114,9598
1868658,9606
12456,9606
626160,9606
626164,9606
626180,9606
626181,9606
12701,9606
35300,9606
35741,9606
37130,9606
43358,9606
1518575,9606
1235996,9606
1298362,9606
1306931,9606
10359,9606
32603,9606
32604,9606
10372,9606
689403,9606
2773471,9606
1511882,9606
638313,9606
1511883,9606
1108925,9606
1108926,9606
1108927,9606
394504,9606
430048,9606
444473,9606
158465,9606
258453,9606
1525173,9606
11137,9606
290028,9606
277944,9606
31631,9606
1233383,9606
586420,9606
12070,9606
1345637,9606
1904876,9606
166122,9606
166124,9606
627439,9606
1006008,9606
310756,9606
310755,9606
72197,9606
2017081,9606
2017082,9606
2017083,9606
1820160,9606
1820158,9606
1820159,9606
11641,9598
11641,9606
11641,10036
10376,9606
37296,9606
1792832,9606
1488574,9606
270642,9606
988776,9606
1704090,9606
10338,9606
12509,9606
12721,9606
11676,9606
11709,9606
2571082,9606
129875,9606
108098,9606
129951,9606
130310,9606
130310,10114
130310,10116
130308,9606
130309,9606
162145,9606
11250,9606
2560525,9606
10566,9606
587349,9606
338327,9606
338323,9606
518628,9606
587350,9606
338326,9606
427343,9606
565537,9606
915426,9606
10580,9606
518629,9606
518630,9606
587351,9606
696746,9606
915428,9606
720708,9606
927771,9606
765051,9606
10604,9606
765052,9606
915429,9606
765054,9606
765055,9606
765056,9606
673323,9606
1055684,9606
746832,9606
10573,9606
909329,9606
909331,9606
909332,9606
909333,9606
1070408,9606
1070409,9606
1070411,9606
1070412,9606
1070413,9606
1070414,9606
1070415,9606
1070416,9606
1070418,9606
1070419,9606
1070420,9606
942038,9606
909328,9606
10606,9606
743811,9606
743812,9606
990302,9606
1110710,9606
1195796,9606
1165934,9606
1209820,9606
1315262,9606
1315259,9606
1420545,9606
10607,9606
1434986,9606
1434987,9606
1434988,9606
1434782,9606
1478160,9606
1472342,9606
1472343,9606
1851130,9606
10608,9606
1542134,9606
31547,9606
1682340,9606
1650736,9606
31548,9606
37954,9606
37955,9606
37956,9606
10609,9606
333752,9606
37111,9606
37112,9606
10614,9606
10611,9606
10585,9606
10586,9606
10587,9606
37957,9606
37958,9606
37959,9606
10588,9606
10617,9606
10615,9606
10590,9606
10591,9606
10592,9606
10593,9606
10594,9606
333923,9606
10595,9606
10618,9606
10596,9606
333753,9606
10598,9606
37115,9606
334210,9606
28312,9606
37119,9606
37120,9606
45240,9606
37121,9606
120686,9606
333771,9606
129724,9606
333772,9606
150546,9606
171370,9606
120381,9606
10621,9606
260717,9606
338324,9606
587347,9606
587348,9606
563190,9606
1647924,9606
333759,9606
915425,9606
915427,9606
735496,9606
931209,9606
931210,9606
909330,9606
1070410,9606
1070417,9606
31546,9606
1248396,9606
333760,9606
1315264,9606
333761,9606
10583,9606
333751,9606
2093789,9606
333762,9606
325568,9606
10584,9606
333763,9606
333764,9606
334514,9606
10589,9606
40538,9606
10616,9606
40539,9606
333765,9606
1671798,9606
37114,9606
186160,9606
471358,9606
10599,9606
31552,9606
40540,9606
37116,9606
28311,9606
338322,9606
940838,9606
37122,9606
10600,9606
10620,9606
39457,9606
1484958,9606
1297549,9606
10579,9606
652810,9606
337054,9606
333769,9606
211787,9606
247269,9606
1288116,9606
188538,9606
11224,9606
11226,9606
12063,9606
39085,9606
195055,9606
362784,9606
376148,9606
411152,9606
602074,9606
289365,9606
1511919,9606
10798,9606
1729141,9606
145856,9606
12080,9606
12081,9606
12083,9606
12086,9606
1891762,9606
1208309,9606
1303334,9606
1891764,9606
746830,9606
746831,9606
943908,9606
988774,9606
253182,9606
12730,9606
11216,9606
185910,9606
185942,9606
992230,9606
655428,9606
10941,9606
10942,9606
1595998,9606
11963,9606
743300,9606
11908,9606
36368,9606
11909,9606
28332,9606
318279,9606
511755,9606
269213,3485
269213,63459
1457386,6944
1930509,9606
421013,82025
1884874,1343640
1316453,413233
375546,23110
112228,23109
112228,63459
1732176,168657
1367218,282542
762905,2157
762906,2157
28288,7088
28288,39466
1070315,1070296
265522,40071
265522,389684
1195279,360967
273356,10090
273356,174620
1450749,1
426790,9989
10401,7996
10401,7998
508441,90988
508441,219545
1536592,1510939
1527515,1510937
79899,10090
226584,51220
1167696,94186
273341,9606
59563,7174
59563,7180
59563,7182
59563,8782
59563,9606
59563,37951
59563,53551
59563,84836
59563,190765
59563,256689
59563,704162
1445557,7157
1758883,69822
467989,167043
2170135,127142
11612,35939
524023,80369
1382295,171585
31600,3983
223281,4100
104664,2706
1755290,9606
32629,3818
32629,3823
32629,3885
32629,3906
32629,3915
32629,3920
32629,4100
11120,9031
658929,9031
658930,9031
10995,9031
10995,9103
12742,7091
11290,8028
11290,74940
11002,8022
11002,8028
2907958,8019
2907958,8022
2907958,8030
2907958,8032
2907958,8049
2907958,8060
180170,119488
180170,270530
641501,8782
641501,9605
641501,9606
641501,9823
641809,9606
93838,8782
93838,8847
93838,9606
93838,9685
93838,9691
93838,9694
93838,9823
130760,9606
488241,8782
488241,9606
370213,8839
335341,9606
370519,9606
370522,9606
370128,9606
211044,8782
211044,9606
211044,9823
183764,9031
183764,9606
183764,9615
1332244,9606
1086543,9031
1086543,9615
1086543,9823
1086544,9031
1086544,9615
1086544,9823
1086035,9031
1086035,9615
1086035,9825
518987,9606
98832,9606
228675,9615
228675,10090
11553,9606
11553,9823
1173138,9823
159145,187443
1620892,252620
345198,7191
345201,7163
345201,7183
345201,42431
345201,310513
345201,329105
345201,332058
345585,7113
176652,6997
176652,6999
176652,7108
176652,7141
176652,58607
176652,168631
1301279,7108
1301279,7158
1301279,41808
1301280,7191
551895,641420
10567,10112
1740360,1
255330,4119
653358,264526
55096,10111
204478,4560
236807,4565
53193,169210
1620893,10090
1620893,252607
206392,26378
206392,444649
32620,26378
32620,35876
60456,4679
60456,26378
60456,444649
249583,187017
1930960,43265
290008,9606
290008,10045
290008,29031
64291,7157
64291,7175
64291,29031
64291,51220
294365,7460
490111,7160
490111,10090
655689,9265
629735,10090
2731270,4052
1006586,7199
1006586,252607
1809767,190260
1817526,190260
322067,10090
11746,9940
1198450,197406
1490227,112276
1982675,112277
35511,704160
712037,7937
11072,7178
11072,8899
11072,9606
11072,9796
11072,9823
11072,9913
11072,308713
659660,84614
77344,34213
2170198,9534
2170198,9542
2170198,9606
2170198,78449
2170198,254704
2030954,4565
79917,4673
1853762,660624
1960887,660624
1775963,4147
150058,9651
1559374,180498
1547577,180498
2169734,180498
543876,3995
1530093,180498
569949,3659
569949,3821
569949,3885
569949,3915
569949,4072
569949,4076
569949,4081
569949,4097
569949,4100
569949,35889
569949,180498
1538465,3996
1538465,316874
1538465,454933
1213406,180498
75574,454931
1485012,454931
10632,9606
1419710,9606
990280,183721
36370,9906
1923350,1
1491393,6941
1923351,1
1938656,1
229149,4560
31742,4560
688437,176285
1272943,43817
1664809,53527
64309,58060
2020956,72171
2020956,326968
2093273,223671
2016401,1
12524,7088
1972568,2772555
64299,42415
1851087,181088
64310,9606
64310,40674
104580,74873
104580,124917
1795438,53527
1795438,2912049
307164,478698
1823757,36229
1823757,208091
80939,571210
1564120,1134476
132477,45339
132477,63459
674908,23012
218387,45339
1654582,7227
1456752,689458
200402,667566
218849,7158
1332247,7160
1332247,53541
2045186,59161
2014931,339816
10623,9986
10623,9987
1332248,100678
415382,29031
64287,9534
64287,10090
1969397,59157
68876,7461
1712570,9407
1712570,9606
1859492,5778
2282173,562
64311,7157
340921,169462
1273128,65557
508750,229543
765147,62288
12158,53866
12158,53889
12158,76709
380433,159337
2847812,153297
2847812,1713851
1080799,63459
1080799,228709
380440,410301
35514,53545
35514,190765
1980475,470139
237716,109479
423447,9606
423448,9606
423446,9606
1885929,591936
1936072,591936
1965065,36223
1406344,7160
1406344,1406360
1980539,204567
1654355,1
318835,9913
1911104,9434
11808,10090
909206,88450
2488573,576
1610829,573
2024247,573
1960657,573
1960658,573
2026943,573
1416011,573
2419608,573
2060945,573
2492437,573
1236000,573
1698360,573
2099585,573
532077,1497796
1647374,573
1932361,574
1932362,573
1439894,573
2608376,573
1647408,72407
2282629,576
2282630,576
2282631,576
1871716,576
1970798,571
1904925,573
707757,573
2315700,573
2678563,570
1701805,573
1129147,573
674082,573
674081,573
1129191,573
2099850,573
2596966,573
2500828,573
2698923,573
2024238,573
2024239,573
2079340,573
2024241,573
1481110,573
2488949,573
1913572,573
1747282,573
1852657,573
1796998,573
1913574,573
2723758,573
2589660,573
2587809,573
1675607,573
2054272,573
2054273,573
2026950,573
2234047,573
1675608,573
2099390,573
2301687,573
2268610,573
2301688,573
1194091,573
1194091,484021
2562178,573
1555207,1384549
255431,571
2689114,1087440
1897515,573
1654928,571
1654927,1049565
1880822,570
2419682,573
2831671,1205678
2315475,573
1958964,573
2066504,573
2580405,573
2580406,573
2580407,573
2601626,573
2026944,573
2510464,573
2510480,573
2510455,573
2510483,573
2510486,573
2510487,573
2510470,573
2053603,573
1675609,573
2580408,573
2301690,573
2301532,573
1147094,576
1701804,573
2801834,573
1907784,573
1719140,573
2079262,573
1852625,573
1912321,573
2041212,573
1907782,573
1907783,573
1770232,570
2268396,573
1671396,573
1912319,573
1933773,573
1882400,573
1897431,573
1897430,573
2806547,573
1907781,573
1610834,573
1610835,573
2686209,573
2591370,573
2591371,573
2591369,573
2530029,573
2041211,573
2591375,573
1912320,573
2591374,573
2820395,573
2070028,573
1912318,573
2026102,573
2500166,573
2201417,573
2759464,573
2656521,573
47049,580
394239,38626
1659220,9913
1659219,9913
1224522,9606
44024,7160
44024,9312
44024,9329
44024,9606
44024,162997
44024,569589
44024,644619
1428456,34610
1428456,584997
322053,4100
322053,78372
1550518,9913
35314,162997
318836,2726158
44025,6935
44025,7157
44025,10090
